EPOCH,NORAD_CAT_ID,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION_DOT,BSTAR,TLE_LINE1,TLE_LINE2
2023-02-10 14:53:48.695136,50803,15.08848380,0.00015070,53.2165,170.7793,65.6002,294.5148,0.00001971,0.00014185000000,1 50803U 22001A   23041.62070249  .00001971  00000-0  14185-3 0  9991,2 50803  53.2165 170.7793 0001507  65.6002 294.5148 15.08848380 60864
2023-02-10 14:53:48.695136,50803,15.08848380,0.00015070,53.2165,170.7793,65.6002,294.5148,0.00001971,0.00014185000000,1 50803U 22001A   23041.62070249  .00001971  00000-0  14185-3 0  9991,2 50803  53.2165 170.7793 0001507  65.6002 294.5148 15.08848380 62136
2023-02-11 09:58:27.484032,50803,15.08826966,0.00012620,53.2152,167.2094,119.4643,240.6475,0.00001526,0.00011399000000,1 50803U 22001A   23042.41559588  .00001526  00000-0  11399-3 0  9997,2 50803  53.2152 167.2094 0001262 119.4643 240.6475 15.08826966 62258
2023-02-11 11:33:50.608800,50803,15.08832391,0.00015360,53.2152,166.9129,106.6916,253.4245,0.00000766,0.00006620200000,1 50803U 22001A   23042.48183575  .00000766  00000-0  66202-4 0  9992,2 50803  53.2152 166.9129 0001536 106.6916 253.4245 15.08832391 60993
2023-02-11 17:55:22.372608,50803,15.08848022,0.00012950,53.2142,165.7244,88.9420,271.1720,0.00002998,0.00020631000000,1 50803U 22001A   23042.74678672  .00002998  00000-0  20631-3 0  9992,2 50803  53.2142 165.7244 0001295  88.9420 271.1720 15.08848022 61030
2023-02-11 17:55:22.372608,50803,15.08848022,0.00012950,53.2142,165.7244,88.9420,271.1720,0.00002998,0.00020631000000,1 50803U 22001A   23042.74678672  .00002998  00000-0  20631-3 0  9992,2 50803  53.2142 165.7244 0001295  88.9420 271.1720 15.08848022 62301
2023-02-12 09:49:13.955520,50803,15.08840945,0.00015120,53.2135,162.7475,114.6177,245.4972,0.00002020,0.00014497000000,1 50803U 22001A   23043.40918930  .00002020  00000-0  14497-3 0  9999,2 50803  53.2135 162.7475 0001512 114.6177 245.4972 15.08840945 61133
2023-02-12 09:49:13.955520,50803,15.08840945,0.00015120,53.2135,162.7475,114.6177,245.4972,0.00002020,0.00014497000000,1 50803U 22001A   23043.40918930  .00002020  00000-0  14497-3 0  9999,2 50803  53.2135 162.7475 0001512 114.6177 245.4972 15.08840945 62404
2023-02-13 09:40:01.835328,50803,15.08826445,0.00014420,53.2154,158.2899,118.4939,241.6198,0.00001626,0.00012029000000,1 50803U 22001A   23044.40279902  .00001626  00000-0  12029-3 0  9999,2 50803  53.2154 158.2899 0001442 118.4939 241.6198 15.08826445 62558
2023-02-13 14:26:11.134464,50803,15.08829552,0.00010350,53.2161,157.3986,106.9752,253.1353,0.00002454,0.00017227000000,1 50803U 22001A   23044.60151776  .00002454  00000-0  17227-3 0  9994,2 50803  53.2161 157.3986 0001035 106.9752 253.1353 15.08829552 61312
2023-02-13 23:58:29.295552,50803,15.08844778,0.00011140,53.2161,155.6138,100.4810,259.6308,-0.00000487,-0.00001253300000,1 50803U 22001A   23044.99895018 -.00000487  00000-0 -12533-4 0  9992,2 50803  53.2161 155.6138 0001114 100.4810 259.6308 15.08844778 62649
2023-02-14 09:30:49.298688,50803,15.08828796,0.00011580,53.2152,153.8292,98.4052,261.7071,-0.00001027,-0.00004644600000,1 50803U 22001A   23045.39640392 -.00001027  00000-0 -46446-4 0  9991,2 50803  53.2152 153.8292 0001158  98.4052 261.7071 15.08828796 62702
2023-02-14 14:16:58.399104,50803,15.08832948,0.00005240,53.2164,152.9410,67.9572,292.1476,-0.00000615,-0.00002058100000,1 50803U 22001A   23045.59512036 -.00000615  00000-0 -20581-4 0  9990,2 50803  53.2164 152.9410 0000524  67.9572 292.1476 15.08832948 61464
2023-02-14 15:52:20.281440,50803,15.08854034,0.00011550,53.2160,152.6390,76.2682,283.8438,0.00000138,0.00002675200000,1 50803U 22001A   23045.66134585  .00000138  00000-0  26752-4 0  9991,2 50803  53.2160 152.6390 0001155  76.2682 283.8438 15.08854034 61476
2023-02-14 15:52:20.281440,50803,15.08854034,0.00011550,53.2160,152.6390,76.2682,283.8438,0.00000138,0.00002675200000,1 50803U 22001A   23045.66134585  .00000138  00000-0  26752-4 0  9991,2 50803  53.2160 152.6390 0001155  76.2682 283.8438 15.08854034 62747
2023-02-14 23:49:16.316544,50803,15.08847118,0.00008710,53.2155,151.1543,100.9327,259.1763,-0.00000847,-0.00003513900000,1 50803U 22001A   23045.99254996 -.00000847  00000-0 -35139-4 0  9994,2 50803  53.2155 151.1543 0000871 100.9327 259.1763 15.08847118 62797
2023-02-15 10:56:59.218080,50803,15.08829327,0.00009030,53.2160,149.0716,116.8962,243.2122,0.00001830,0.00013309000000,1 50803U 22001A   23046.45624095  .00001830  00000-0  13309-3 0  9992,2 50803  53.2160 149.0716 0000903 116.8962 243.2122 15.08829327 62861
2023-02-15 12:32:21.299136,50803,15.08845412,0.00010710,53.2157,148.7731,99.3512,260.7601,0.00003957,0.00026649000000,1 50803U 22001A   23046.52246874  .00003957  00000-0  26649-3 0  9998,2 50803  53.2157 148.7731 0001071  99.3512 260.7601 15.08845412 61603
2023-02-15 15:43:06.955968,50803,15.08853397,0.00011930,53.2155,148.1771,112.4751,247.6367,0.00004514,0.00030140000000,1 50803U 22001A   23046.65494162  .00004514  00000-0  30140-3 0  9998,2 50803  53.2155 148.1771 0001193 112.4751 247.6367 15.08853397 61622
2023-02-15 15:43:06.955968,50803,15.08853397,0.00011930,53.2155,148.1771,112.4751,247.6367,0.00004514,0.00030140000000,1 50803U 22001A   23046.65494162  .00004514  00000-0  30140-3 0  9998,2 50803  53.2155 148.1771 0001193 112.4751 247.6367 15.08853397 62892
2023-02-16 10:47:45.351744,50803,15.08841738,0.00009050,53.2151,144.6106,99.1757,260.9338,0.00002708,0.00018815000000,1 50803U 22001A   23047.44983046  .00002708  00000-0  18815-3 0  9998,2 50803  53.2151 144.6106 0000905  99.1757 260.9338 15.08841738 63015
2023-02-16 12:23:08.024640,50803,15.08854267,0.00009260,53.2146,144.3134,103.5543,256.5552,0.00001104,0.00008740000000,1 50803U 22001A   23047.51606510  .00001104  00000-0  87400-4 0  9990,2 50803  53.2146 144.3134 0000926 103.5543 256.5552 15.08854267 61752
2023-02-16 15:33:53.455968,50803,15.08864240,0.00010550,53.2142,143.7182,113.0205,247.0898,0.00002480,0.00017372000000,1 50803U 22001A   23047.64853537  .00002480  00000-0  17372-3 0  9995,2 50803  53.2142 143.7182 0001055 113.0205 247.0898 15.08864240 61771
2023-02-16 15:33:53.455968,50803,15.08864240,0.00010550,53.2142,143.7182,113.0205,247.0898,0.00002480,0.00017372000000,1 50803U 22001A   23047.64853537  .00002480  00000-0  17372-3 0  9995,2 50803  53.2142 143.7182 0001055 113.0205 247.0898 15.08864240 63043
2023-02-17 12:13:56.923968,50803,15.08818823,0.00008350,53.2150,139.8542,66.6773,293.4307,-0.00003305,-0.00018980000000,1 50803U 22001A   23048.50968662 -.00003305  00000-0 -18980-3 0  9992,2 50803  53.2150 139.8542 0000835  66.6773 293.4307 15.08818823 61905
2023-02-17 12:13:56.923968,50803,15.08818823,0.00008350,53.2150,139.8542,66.6773,293.4307,-0.00003305,-0.00018980000000,1 50803U 22001A   23048.50968662 -.00003305  00000-0 -18980-3 0  9992,2 50803  53.2150 139.8542 0000835  66.6773 293.4307 15.08818823 63176
2023-02-18 00:57:02.094912,50803,15.08827376,0.00010590,53.2142,137.4732,83.5243,276.5870,-0.00000781,-0.00003098800000,1 50803U 22001A   23049.03960758 -.00000781  00000-0 -30988-4 0  9997,2 50803  53.2142 137.4732 0001059  83.5243 276.5870 15.08827376 63250
2023-02-18 12:04:43.568256,50803,15.08845323,0.00011990,53.2146,135.3934,65.7237,294.3880,0.00002184,0.00015527000000,1 50803U 22001A   23049.50328204  .00002184  00000-0  15527-3 0  9991,2 50803  53.2146 135.3934 0001199  65.7237 294.3880 15.08845323 62053
2023-02-18 12:04:43.568256,50803,15.08845323,0.00011990,53.2146,135.3934,65.7237,294.3880,0.00002184,0.00015527000000,1 50803U 22001A   23049.50328204  .00002184  00000-0  15527-3 0  9991,2 50803  53.2146 135.3934 0001199  65.7237 294.3880 15.08845323 63324
2023-02-19 02:23:12.389280,50803,15.08836692,0.00013160,53.2141,132.7161,81.2714,278.8427,0.00005397,0.00035695000000,1 50803U 22001A   23050.09944895  .00005397  00000-0  35695-3 0  9994,2 50803  53.2141 132.7161 0001316  81.2714 278.8427 15.08836692 63419
2023-02-19 11:55:30.951264,50803,15.08843940,0.00012040,53.2144,130.9321,83.1227,276.9902,0.00006193,0.00040679000000,1 50803U 22001A   23050.49688601  .00006193  00000-0  40679-3 0  9991,2 50803  53.2144 130.9321 0001204  83.1227 276.9902 15.08843940 62203
2023-02-20 11:46:17.723424,50803,15.08846391,0.00010450,53.2146,126.4731,84.9563,275.1549,0.00001562,0.00011615000000,1 50803U 22001A   23051.49048291  .00001562  00000-0  11615-3 0  9990,2 50803  53.2146 126.4731 0001045  84.9563 275.1549 15.08846391 62352
2023-02-20 11:46:17.723424,50803,15.08846391,0.00010450,53.2146,126.4731,84.9563,275.1549,0.00001562,0.00011615000000,1 50803U 22001A   23051.49048291  .00001562  00000-0  11615-3 0  9990,2 50803  53.2146 126.4731 0001045  84.9563 275.1549 15.08846391 63623
2023-02-21 02:04:46.172064,50803,15.08837750,0.00011740,53.2142,123.7969,89.0859,271.0268,-0.00000568,-0.00001762100000,1 50803U 22001A   23052.08664551 -.00000568  00000-0 -17621-4 0  9990,2 50803  53.2142 123.7969 0001174  89.0859 271.0268 15.08837750 63711
2023-02-21 11:37:04.335744,50803,15.08849593,0.00011870,53.2148,122.0125,89.7158,270.3971,0.00001897,0.00013721000000,1 50803U 22001A   23052.48407796  .00001897  00000-0  13721-3 0  9990,2 50803  53.2148 122.0125 0001187  89.7158 270.3971 15.08849593 62503
2023-02-21 11:37:04.335744,50803,15.08849593,0.00011870,53.2148,122.0125,89.7158,270.3971,0.00001897,0.00013721000000,1 50803U 22001A   23052.48407796  .00001897  00000-0  13721-3 0  9990,2 50803  53.2148 122.0125 0001187  89.7158 270.3971 15.08849593 63773
2023-02-22 03:30:55.913472,50803,15.08840381,0.00011670,53.2147,119.0393,102.2262,257.8860,0.00000613,0.00005661300000,1 50803U 22001A   23053.14648048  .00000613  00000-0  56613-4 0  9994,2 50803  53.2147 119.0393 0001167 102.2262 257.8860 15.08840381 63874
2023-02-22 09:52:28.839360,50803,15.08837195,0.00011010,53.2148,117.8486,93.0215,267.0903,0.00000738,0.00006444900000,1 50803U 22001A   23053.41144490  .00000738  00000-0  64449-4 0  9990,2 50803  53.2148 117.8486 0001101  93.0215 267.0903 15.08837195 62641
2023-02-22 21:00:10.789632,50803,15.08838015,0.00011320,53.2148,115.7668,93.9230,266.1891,0.00000281,0.00003575000000,1 50803U 22001A   23053.87512488  .00000281  00000-0  35750-4 0  9992,2 50803  53.2148 115.7668 0001132  93.9230 266.1891 15.08838015 62716
2023-02-23 01:46:20.967456,50803,15.08826994,0.00011670,53.2148,114.8744,101.8966,258.2157,-0.00000419,-0.00000823640000,1 50803U 22001A   23054.07385379 -.00000419  00000-0 -82364-5 0  9991,2 50803  53.2148 114.8744 0001167 101.8966 258.2157 15.08826994 64019
2023-02-23 09:43:16.122144,50803,15.08836800,0.00011470,53.2149,113.3867,109.2053,250.9063,0.00000366,0.00004110900000,1 50803U 22001A   23054.40504771  .00000366  00000-0  41109-4 0  9997,2 50803  53.2149 113.3867 0001147 109.2053 250.9063 15.08836800 64064
2023-02-23 12:54:01.912896,50803,15.08844440,0.00011300,53.2148,112.7929,96.2530,263.8591,0.00001078,0.00008581800000,1 50803U 22001A   23054.53752214  .00001078  00000-0  85818-4 0  9994,2 50803  53.2148 112.7929 0001130  96.2530 263.8591 15.08844440 62811
2023-02-23 20:50:57.626592,50803,15.08846382,0.00011670,53.2148,111.3061,94.0966,266.0160,-0.00000064,0.00001407200000,1 50803U 22001A   23054.86872253 -.00000064  00000-0  14072-4 0  9995,2 50803  53.2148 111.3061 0001167  94.0966 266.0160 15.08846382 62861
2023-02-24 11:09:26.018208,50803,15.08842408,0.00012310,53.2139,108.6291,84.4038,275.7095,0.00002874,0.00019856000000,1 50803U 22001A   23055.46488447  .00002874  00000-0  19856-3 0  9994,2 50803  53.2139 108.6291 0001231  84.4038 275.7095 15.08842408 62959
2023-02-24 11:09:26.018208,50803,15.08842408,0.00012310,53.2139,108.6291,84.4038,275.7095,0.00002874,0.00019856000000,1 50803U 22001A   23055.46488447  .00002874  00000-0  19856-3 0  9994,2 50803  53.2139 108.6291 0001231  84.4038 275.7095 15.08842408 64221
2023-02-24 20:41:45.122784,50803,15.08837512,0.00013420,53.2144,106.8473,86.9566,273.1580,0.00001389,0.00010537000000,1 50803U 22001A   23055.86232781  .00001389  00000-0  10537-3 0  9993,2 50803  53.2144 106.8473 0001342  86.9566 273.1580 15.08837512 63012
2023-02-25 03:03:18.181728,50803,15.08827135,0.00012580,53.2139,105.6552,97.9935,262.1200,0.00000190,0.00003004300000,1 50803U 22001A   23056.12729377  .00000190  00000-0  30043-4 0  9999,2 50803  53.2139 105.6552 0001258  97.9935 262.1200 15.08827135 64321
2023-02-25 09:24:50.832000,50803,15.08831261,0.00011770,53.2152,104.4654,107.4020,252.7100,0.00001194,0.00009312800000,1 50803U 22001A   23056.39225500  .00001194  00000-0  93128-4 0  9995,2 50803  53.2152 104.4654 0001177 107.4020 252.7100 15.08831261 63090
2023-02-25 20:32:32.414208,50803,15.08841472,0.00011680,53.2152,102.3838,101.1848,258.9275,0.00000209,0.00003120500000,1 50803U 22001A   23056.85593072  .00000209  00000-0  31205-4 0  9992,2 50803  53.2152 102.3838 0001168 101.1848 258.9275 15.08841472 63164
2023-02-26 02:54:04.652352,50803,15.08845228,0.00011960,53.2151,101.1949,90.7190,269.3939,0.00001992,0.00014318000000,1 50803U 22001A   23057.12088718  .00001992  00000-0  14318-3 0  9994,2 50803  53.2151 101.1949 0001196  90.7190 269.3939 15.08845228 64478
2023-02-26 12:26:22.994016,50803,15.08864664,0.00011290,53.2138,99.4098,98.9901,261.1219,0.00008153,0.00052938000000,1 50803U 22001A   23057.51832169  .00008153  00000-0  52938-3 0  9990,2 50803  53.2138  99.4098 0001129  98.9901 261.1219 15.08864664 63265
2023-02-26 12:26:22.994016,50803,15.08864664,0.00011290,53.2138,99.4098,98.9901,261.1219,0.00008153,0.00052938000000,1 50803U 22001A   23057.51832169  .00008153  00000-0  52938-3 0  9990,2 50803  53.2138  99.4098 0001129  98.9901 261.1219 15.08864664 64536
2023-02-27 02:44:51.950688,50803,15.08842229,0.00008540,53.2143,96.7341,88.5175,271.5915,0.00002883,0.00019914000000,1 50803U 22001A   23058.11449017  .00002883  00000-0  19914-3 0  9994,2 50803  53.2143  96.7341 0000854  88.5175 271.5915 15.08842229 64626
2023-02-27 05:55:37.896960,50803,15.08845509,0.00015480,53.2135,96.1380,117.0447,243.0703,0.00001328,0.00010153000000,1 50803U 22001A   23058.24696640  .00001328  00000-0  10153-3 0  9993,2 50803  53.2135  96.1380 0001548 117.0447 243.0703 15.08845509 63379
2023-02-27 12:17:10.161888,50803,15.08865387,0.00012270,53.2144,94.9502,100.8877,259.2253,0.00009827,0.00063424000000,1 50803U 22001A   23058.51192317  .00009827  00000-0  63424-3 0  9996,2 50803  53.2144  94.9502 0001227 100.8877 259.2253 15.08865387 63412
2023-02-27 12:17:10.161888,50803,15.08865387,0.00012270,53.2144,94.9502,100.8877,259.2253,0.00009827,0.00063424000000,1 50803U 22001A   23058.51192317  .00009827  00000-0  63424-3 0  9996,2 50803  53.2144  94.9502 0001227 100.8877 259.2253 15.08865387 64682
2023-02-28 02:35:38.074848,50803,15.08860435,0.00013170,53.2146,92.2735,99.9124,260.2016,0.00007692,0.00050058000000,1 50803U 22001A   23059.10807957  .00007692  00000-0  50058-3 0  9992,2 50803  53.2146  92.2735 0001317  99.9124 260.2016 15.08860435 64774
2023-02-28 12:07:56.127072,50803,15.08877338,0.00012840,53.2145,90.4888,97.3600,262.7538,0.00015730,0.00100320000000,1 50803U 22001A   23059.50551073  .00015730  00000-0  10032-2 0  9990,2 50803  53.2145  90.4888 0001284  97.3600 262.7538 15.08877338 63568
2023-02-28 18:29:30.092352,50803,15.08827491,0.00028380,53.2160,89.2952,80.4339,279.6974,-0.00006567,-0.00039496000000,1 50803U 22001A   23059.77048718 -.00006567  00000-0 -39496-3 0  9992,2 50803  53.2160  89.2952 0002838  80.4339 279.6974 15.08827491 63602
2023-02-28 18:29:30.092352,50803,15.08827491,0.00028380,53.2160,89.2952,80.4339,279.6974,-0.00006567,-0.00039496000000,1 50803U 22001A   23059.77048718 -.00006567  00000-0 -39496-3 0  9992,2 50803  53.2160  89.2952 0002838  80.4339 279.6974 15.08827491 64872
2023-03-01 02:26:25.927008,50803,15.08806847,0.00014290,53.2163,87.8143,115.4505,244.6635,-0.00018916,-0.00117460000000,1 50803U 22001A   23060.10168897 -.00018916  00000-0 -11746-2 0  9990,2 50803  53.2163  87.8143 0001429 115.4505 244.6635 15.08806847 64924
2023-03-01 18:20:18.942432,50803,15.08808157,0.00010470,53.2168,84.8402,112.5976,247.5127,-0.00000360,-0.00000456970000,1 50803U 22001A   23060.76410813 -.00000360  00000-0 -45697-5 0  9999,2 50803  53.2168  84.8402 0001047 112.5976 247.5127 15.08808157 63754
2023-03-01 18:20:18.942432,50803,15.08808157,0.00010470,53.2168,84.8402,112.5976,247.5127,-0.00000360,-0.00000456970000,1 50803U 22001A   23060.76410813 -.00000360  00000-0 -45697-5 0  9999,2 50803  53.2168  84.8402 0001047 112.5976 247.5127 15.08808157 65026
2023-03-02 18:11:06.277920,50803,15.08860371,0.00006130,53.2148,80.3785,101.0303,259.0758,0.00022545,0.00142930000000,1 50803U 22001A   23061.75771155  .00022545  00000-0  14293-2 0  9990,2 50803  53.2148  80.3785 0000613 101.0303 259.0758 15.08860371 63903
2023-03-02 18:11:06.277920,50803,15.08860371,0.00006130,53.2148,80.3785,101.0303,259.0758,0.00022545,0.00142930000000,1 50803U 22001A   23061.75771155  .00022545  00000-0  14293-2 0  9990,2 50803  53.2148  80.3785 0000613 101.0303 259.0758 15.08860371 65174
2023-03-03 10:04:56.238240,50803,15.08897579,0.00006500,53.2144,77.4050,97.0741,263.0325,0.00032474,0.00204590000000,1 50803U 22001A   23062.42009535  .00032474  00000-0  20459-2 0  9994,2 50803  53.2144  77.4050 0000650  97.0741 263.0325 15.08897579 64009
2023-03-03 18:01:51.707424,50803,15.08883231,0.00009000,53.2145,75.9177,86.2304,273.8791,0.00021427,0.00135870000000,1 50803U 22001A   23062.75129291  .00021427  00000-0  13587-2 0  9992,2 50803  53.2145  75.9177 0000900  86.2304 273.8791 15.08883231 64057
2023-03-03 18:01:51.707424,50803,15.08883231,0.00009000,53.2145,75.9177,86.2304,273.8791,0.00021427,0.00135870000000,1 50803U 22001A   23062.75129291  .00021427  00000-0  13587-2 0  9992,2 50803  53.2145  75.9177 0000900  86.2304 273.8791 15.08883231 65328
2023-03-04 01:58:47.370144,50803,15.08871059,0.00019460,53.2142,74.4314,88.3016,271.8199,0.00019107,0.00121430000000,1 50803U 22001A   23063.08249271  .00019107  00000-0  12143-2 0  9999,2 50803  53.2142  74.4314 0001946  88.3016 271.8199 15.08871059 65376
2023-03-04 08:20:19.544352,50803,15.08870713,0.00010890,53.2144,73.2412,93.2394,266.8723,0.00030391,0.00191780000000,1 50803U 22001A   23063.34744843  .00030391  00000-0  19178-2 0  9996,2 50803  53.2144  73.2412 0001089  93.2394 266.8723 15.08870713 64143
2023-03-04 17:52:38.710272,50803,15.08853627,0.00014130,53.2148,71.4558,80.1095,280.0057,0.00020481,0.00130070000000,1 50803U 22001A   23063.74489248  .00020481  00000-0  13007-2 0  9999,2 50803  53.2148  71.4558 0001413  80.1095 280.0057 15.08853627 65472
2023-03-04 17:52:38.710272,50803,15.08853627,0.00014130,53.2148,71.4558,80.1095,280.0057,0.00020481,0.00130070000000,1 50803U 22001A   23063.74489248  .00020481  00000-0  13007-2 0  9999,2 50803  53.2148  71.4558 0001413  80.1095 280.0057 15.08853627 64202
2023-03-05 09:46:30.430560,50803,15.08845298,0.00011620,53.2148,68.4826,76.4433,283.6688,0.00033891,0.00213700000000,1 50803U 22001A   23064.40729665  .00033891  00000-0  21370-2 0  9994,2 50803  53.2148  68.4826 0001162  76.4433 283.6688 15.08845298 64306
2023-03-05 09:46:30.430560,50803,15.08845298,0.00011620,53.2148,68.4826,76.4433,283.6688,0.00033891,0.00213700000000,1 50803U 22001A   23064.40729665  .00033891  00000-0  21370-2 0  9994,2 50803  53.2148  68.4826 0001162  76.4433 283.6688 15.08845298 65576
2023-03-05 17:43:26.247936,50803,15.08840844,0.00014090,53.2154,66.9943,86.3075,273.8078,0.00013815,0.00088436000000,1 50803U 22001A   23064.73849824  .00013815  00000-0  88436-3 0  9991,2 50803  53.2154  66.9943 0001409  86.3075 273.8078 15.08840844 64353
2023-03-05 17:43:26.247936,50803,15.08840844,0.00014090,53.2154,66.9943,86.3075,273.8078,0.00013815,0.00088436000000,1 50803U 22001A   23064.73849824  .00013815  00000-0  88436-3 0  9991,2 50803  53.2154  66.9943 0001409  86.3075 273.8078 15.08840844 65624
2023-03-06 09:37:17.102496,50803,15.08862148,0.00013740,53.2151,64.0190,89.2304,270.8845,0.00015780,0.00100670000000,1 50803U 22001A   23065.40089239  .00015780  00000-0  10067-2 0  9999,2 50803  53.2151  64.0190 0001374  89.2304 270.8845 15.08862148 64452
2023-03-07 06:17:18.324096,50803,15.08845671,0.00008640,53.2150,60.1540,97.3136,262.7955,0.00009521,0.00061538000000,1 50803U 22001A   23066.26201764  .00009521  00000-0  61538-3 0  9999,2 50803  53.2150  60.1540 0000864  97.3136 262.7955 15.08845671 65852
2023-03-07 09:28:04.573632,50803,15.08850822,0.00009780,53.2158,59.5594,101.2200,258.8902,0.00014087,0.00090112000000,1 50803U 22001A   23066.39449738  .00014087  00000-0  90112-3 0  9991,2 50803  53.2158  59.5594 0000978 101.2200 258.8902 15.08850822 64608
2023-03-08 02:57:19.504224,50803,15.08840165,0.00011390,53.2160,56.2888,108.0783,252.0334,0.00006027,0.00039646000000,1 50803U 22001A   23067.12314241  .00006027  00000-0  39646-3 0  9993,2 50803  53.2160  56.2888 0001139 108.0783 252.0334 15.08840165 65988
2023-03-08 09:18:51.869376,50803,15.08855967,0.00007790,53.2153,55.1000,81.5674,278.5407,0.00017753,0.00113020000000,1 50803U 22001A   23067.38810034  .00017753  00000-0  11302-2 0  9998,2 50803  53.2153  55.1000 0000779  81.5674 278.5407 15.08855967 66023
2023-03-08 15:40:24.643200,50803,15.08846408,0.00012690,53.2155,53.9096,90.7738,269.3400,0.00012023,0.00077208000000,1 50803U 22001A   23067.65306300  .00012023  00000-0  77208-3 0  9997,2 50803  53.2155  53.9096 0001269  90.7738 269.3400 15.08846408 66069
2023-03-08 15:40:24.643200,50803,15.08846408,0.00012690,53.2155,53.9096,90.7738,269.3400,0.00012023,0.00077208000000,1 50803U 22001A   23067.65306300  .00012023  00000-0  77208-3 0  9997,2 50803  53.2155  53.9096 0001269  90.7738 269.3400 15.08846408 64797
2023-03-09 15:31:11.072352,50803,15.08871299,0.00009630,53.2160,49.4500,93.6785,266.4317,0.00025577,0.00161790000000,1 50803U 22001A   23068.64665593  .00025577  00000-0  16179-2 0  9996,2 50803  53.2160  49.4500 0000963  93.6785 266.4317 15.08871299 64945
2023-03-10 02:38:53.237760,50803,15.08850551,0.00010690,53.2159,47.3692,94.4131,265.6983,0.00022337,0.00141670000000,1 50803U 22001A   23069.11033840  .00022337  00000-0  14167-2 0  9999,2 50803  53.2159  47.3692 0001069  94.4131 265.6983 15.08850551 66281
2023-03-10 09:00:25.447392,50803,15.08871323,0.00011230,53.2158,46.1791,90.3317,269.7804,0.00041028,0.00257880000000,1 50803U 22001A   23069.37529453  .00041028  00000-0  25788-2 0  9996,2 50803  53.2158  46.1791 0001123  90.3317 269.7804 15.08871323 66321
2023-03-10 15:21:58.046688,50803,15.08861077,0.00010950,53.2161,44.9895,82.8742,277.2374,0.00024774,0.00156830000000,1 50803U 22001A   23069.64025517  .00024774  00000-0  15683-2 0  9990,2 50803  53.2161  44.9895 0001095  82.8742 277.2374 15.08861077 65096
2023-03-10 15:21:58.046688,50803,15.08861077,0.00010950,53.2161,44.9895,82.8742,277.2374,0.00024774,0.00156830000000,1 50803U 22001A   23069.64025517  .00024774  00000-0  15683-2 0  9990,2 50803  53.2161  44.9895 0001095  82.8742 277.2374 15.08861077 66367
2023-03-11 07:15:50.231808,50803,15.08843805,0.00015060,53.2161,42.0168,94.3617,265.7548,0.00039918,0.00251180000000,1 50803U 22001A   23070.30266472  .00039918  00000-0  25118-2 0  9992,2 50803  53.2161  42.0168 0001506  94.3617 265.7548 15.08843805 65199
2023-03-11 07:15:50.231808,50803,15.08843805,0.00015060,53.2161,42.0168,94.3617,265.7548,0.00039918,0.00251180000000,1 50803U 22001A   23070.30266472  .00039918  00000-0  25118-2 0  9992,2 50803  53.2161  42.0168 0001506  94.3617 265.7548 15.08843805 66460
2023-03-11 21:34:18.995808,50803,15.08839836,0.00016880,53.2173,39.3414,94.4141,265.7044,0.00023132,0.00146670000000,1 50803U 22001A   23070.89883097  .00023132  00000-0  14667-2 0  9992,2 50803  53.2173  39.3414 0001688  94.4141 265.7044 15.08839836 65289
2023-03-11 21:34:18.995808,50803,15.08839836,0.00016880,53.2173,39.3414,94.4141,265.7044,0.00023132,0.00146670000000,1 50803U 22001A   23070.89883097  .00023132  00000-0  14667-2 0  9992,2 50803  53.2173  39.3414 0001688  94.4141 265.7044 15.08839836 66550
2023-03-12 07:06:37.845504,50803,15.08846919,0.00020130,53.2165,37.5598,67.9359,292.1847,0.00013802,0.00088343000000,1 50803U 22001A   23071.29627136  .00013802  00000-0  88343-3 0  9993,2 50803  53.2165  37.5598 0002013  67.9359 292.1847 15.08846919 66615
2023-03-12 07:06:37.845504,50803,15.08846919,0.00020130,53.2165,37.5598,67.9359,292.1847,0.00013802,0.00088343000000,1 50803U 22001A   23071.29627136  .00013802  00000-0  88343-3 0  9993,2 50803  53.2165  37.5598 0002013  67.9359 292.1847 15.08846919 65344
2023-03-13 06:57:23.893632,50803,15.08866673,0.00017140,53.2166,33.0961,80.3093,279.8093,0.00010764,0.00069285000000,1 50803U 22001A   23072.28985988  .00010764  00000-0  69285-3 0  9993,2 50803  53.2166  33.0961 0001714  80.3093 279.8093 15.08866673 65491
2023-03-13 06:57:23.893632,50803,15.08866673,0.00017140,53.2166,33.0961,80.3093,279.8093,0.00010764,0.00069285000000,1 50803U 22001A   23072.28985988  .00010764  00000-0  69285-3 0  9993,2 50803  53.2166  33.0961 0001714  80.3093 279.8093 15.08866673 66762
2023-03-13 21:15:52.420032,50803,15.08836409,0.00022500,53.2158,30.4157,102.2607,257.8637,0.00009485,0.00061326000000,1 50803U 22001A   23072.88602338  .00009485  00000-0  61326-3 0  9990,2 50803  53.2158  30.4157 0002250 102.2607 257.8637 15.08836409 65585
2023-03-14 03:37:24.780864,50803,15.08836385,0.00013590,53.2169,29.2276,120.5568,239.5558,0.00003845,0.00025955000000,1 50803U 22001A   23073.15098126  .00003845  00000-0  25955-3 0  9997,2 50803  53.2169  29.2276 0001359 120.5568 239.5558 15.08836385 66890
