start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz,date_only,DATE,Kp,F10.7_OBS
2022-10-03 14:11:38,2022-10-04 12:27:03,5966.989700374872,3500.288556537767,10.8784012015638,-2.314512027993113,3.9115704461112646,6.083932536774459,0.00012501,1.702e-05,1335.4166666666667,4.161328198081719,-6.971066155203971,-10.874854160907516,0.012715838069742,0.0075793883741526,-0.000103694112064,2022-10-03,2022-10-03,5.7,155.1
2022-10-22 11:16:36,2022-10-23 09:31:59,4021.447772074784,-5628.197919664331,-6.070884571455577,3.697120729628239,2.64455161312321,6.0843900819541314,-3.6188e-05,-8.64e-06,1335.3833333333334,3.819411162009146,2.821571585671336,6.07269996101407,-0.0049411612241949,0.0068913450168235,7.769257174405908e-05,2022-10-22,2022-10-22,5.300000000000001,105.0
2022-10-22 17:38:09,2022-10-23 17:28:55,3873.514110822083,-5731.04509459877,-6.934698803409161,3.765065587765666,2.546725904795355,6.084423477867779,-4.2009e-05,-9.57e-06,1430.7666666666669,4.331992611850183,3.131809933513068,6.9403561567389,-0.005145877608585,0.0080877190449384,1.098100481122799e-05,2022-10-22,2022-10-22,5.300000000000001,105.0
2022-10-22 17:38:09,2022-10-23 17:28:55,3873.514110822083,-5731.04509459877,-6.934698803409161,3.765065587765666,2.546725904795355,6.084423477867779,-4.2009e-05,-9.57e-06,1430.7666666666669,4.331992611850183,3.131809933513068,6.9403561567389,-0.005145877608585,0.0080877190449384,1.098100481122799e-05,2022-10-22,2022-10-22,5.300000000000001,105.0
2022-11-03 03:04:29,2022-11-04 02:55:14,-2033.7752005390723,-6611.869615433293,-7.649454300538958,4.344935824938975,-1.3353098898527016,6.083978377668008,0.00025861,3.831e-05,1430.75,6.016744171916116,-1.5868452455797524,7.64698651822509,0.0032831462816833,0.0102618057604912,0.0002190896475022,2022-11-03,2022-11-03,5.0,125.3
2022-11-03 04:39:52,2022-11-04 02:55:14,-2032.9261614823477,-6612.177084265874,-6.518193416894351,4.345469119055211,-1.3337185055255625,6.0838812722849935,0.00035435,5.357e-05,1335.3666666666666,5.167705115191211,-1.2793764129983174,6.515725634580484,0.0027498521654472,0.0086704214333519,0.0003161950305168,2022-11-03,2022-11-03,5.0,125.3
2022-11-07 07:13:47,2022-11-08 05:29:11,-4013.054883242837,-5634.303070022653,3.862192568874883,3.7087040975683614,-2.6282146897514957,6.084247388242906,0.00054663,8.422e-05,1335.4,-2.1140081182979884,1.5609385227098755,-3.859814669364096,-0.0028705806396081,-0.0041578276710794,-8.425603770234602e-06,2022-11-07,2022-11-07,5.0,134.6
2022-11-07 07:13:47,2022-11-08 05:29:11,-4013.054883242837,-5634.303070022653,3.862192568874883,3.7087040975683614,-2.6282146897514957,6.084247388242906,0.00054663,8.422e-05,1335.4,-2.1140081182979884,1.5609385227098755,-3.859814669364096,-0.0028705806396081,-0.0041578276710794,-8.425603770234602e-06,2022-11-07,2022-11-07,5.0,134.6
2022-11-28 18:18:44,2022-11-29 18:09:32,-5134.060182056517,4636.146600190286,6.908648683785456,-3.035812324966808,-3.383057847968566,6.084091354676521,0.00013902,1.925e-05,1430.8,3.386097532702479,3.608372733379838,-6.9037511559484175,-0.0070867092212165,0.0062536171223692,8.815852980159633e-05,2022-11-28,2022-11-28,5.300000000000001,107.0
2022-11-30 10:03:23,2022-12-01 09:54:10,-4487.007268605327,5264.93239052523,-0.2585394057029022,-3.4543943740768417,-2.954461038148051,6.084038236674715,3.6241e-05,2.88e-06,1430.7833333333333,-0.3076540230313185,-0.3100001094171603,0.2589940106078907,0.000447301702017,-0.0002982255250589,0.0001579266837934,2022-11-30,2022-11-30,5.300000000000001,111.0
2022-11-30 11:38:46,2022-12-01 09:54:10,-4487.622731872577,5264.338307251931,0.8365170853695412,-3.453405202608502,-2.955574366688864,6.084130112434531,2.1791e-05,5.8e-07,1335.4,0.3078092442183333,0.2840831638823147,-0.8360624804645527,-0.0005418697663226,0.0008151030157539,6.605092397737877e-05,2022-11-30,2022-11-30,5.300000000000001,111.0
2022-11-30 19:35:42,2022-12-01 17:51:06,-4350.530666421419,5378.148923230517,2.6181960502154005,-3.527450932655269,-2.866890462121245,6.08411409818118,2.63e-05,1.3e-06,1335.4,1.3252505912159904,1.1291024895008377,-2.6149502644646945,-0.0019726263380244,0.0027294053869191,8.891157809909345e-05,2022-11-30,2022-11-30,5.300000000000001,111.0
