start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,f107,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz
2023-12-01 06:18:38.815200,2023-12-02 04:34:01.792992,2182.956557084666,-6565.731925123138,-1.3665967390737752,4.310136446511543,1.4399632797849653,6.082789874679396,5.3617e-05,5.66e-06,1335.3829632000002,162.0,1.1247735372844545,1.0895864872081802,1.3632234604273636,-0.00020249288743112714,0.0022194261613794897,0.0005040716562989545
2023-12-01 06:18:38.815200,2023-12-02 04:34:01.792992,2182.956557084666,-6565.731925123138,-1.3665967390737752,4.310136446511543,1.4399632797849653,6.082789874679396,5.3617e-05,5.66e-06,1335.3829632000002,162.0,1.1247735372844545,1.0895864872081802,1.3632234604273636,-0.00020249288743112714,0.0022194261613794897,0.0005040716562989545
2023-12-02 04:34:01.792992,2023-12-03 02:49:26.945472,1717.39008397179,-6701.82341936197,21.804042321143434,4.39587418796434,1.1543794523606021,6.083222855009992,0.00061653,9.547e-05,1335.419208,148.2,-16.32284820630207,-4.568823615846668,-21.79949794417011,0.007290220065665487,-0.029416977791518084,-0.00013866082139113445
2023-12-02 04:34:01.792992,2023-12-03 02:49:26.945472,1717.39008397179,-6701.82341936197,21.804042321143434,4.39587418796434,1.1543794523606021,6.083222855009992,0.00061653,9.547e-05,1335.419208,148.2,-16.32284820630207,-4.568823615846668,-21.79949794417011,0.007290220065665487,-0.029416977791518084,-0.00013866082139113445
2023-12-03 02:49:26.945472,2023-12-04 02:40:14.349216,1174.7621534518362,-6818.375473661856,0.7070972282742329,4.477125284843915,0.7799796052601663,6.083026092882362,-0.00012387,-2.259e-05,1430.7900624,139.2,-0.6648983246755051,0.0942619102406752,-0.7034021024294378,0.0001570421641234887,-0.0009587579381108435,0.0002549104960776205
2023-12-04 02:40:14.349216,2023-12-05 02:31:01.009056,640.2289015301651,-6889.027639342929,0.07860672594501168,4.524256450807803,0.4284885804214044,6.083217160682499,-0.00019197,-3.343e-05,1430.777664,137.8,0.24518888553291163,-0.4833386353648166,-0.08509354907322995,-0.00022993394440007364,-4.3927750602190674e-05,-0.0005107548055320876
2023-12-04 02:40:14.349216,2023-12-05 02:31:01.009056,640.2289015301651,-6889.027639342929,0.07860672594501168,4.524256450807803,0.4284885804214044,6.083217160682499,-0.00019197,-3.343e-05,1430.777664,137.8,0.24518888553291163,-0.4833386353648166,-0.08509354907322995,-0.00022993394440007364,-4.3927750602190674e-05,-0.0005107548055320876
2023-12-05 02:31:01.009056,2023-12-06 00:46:25.407264,141.78689640237937,-6917.796054199221,4.364025371580443,4.543042862892234,0.10477851800236386,6.082663289582583,0.00018482,2.655e-05,1335.4066368,141.6,-2.3544145304883557,0.005199504746997263,-4.367803880531681,0.00012940364681846006,-0.0053517599982573355,7.545936585984236e-05
2023-12-05 20:00:16.041600,2023-12-06 19:51:03.043584,-291.4543802959854,-6912.878356183759,-0.02338925683024729,4.540717848224482,-0.18363399214558407,6.082855023629697,0.00012077,1.634e-05,1430.7833664,129.9,0.009765168374940458,-0.1888711316678382,0.02739708703730201,-8.36418190353072e-06,7.881601266218619e-06,-0.00025513732632553854
2023-12-05 20:00:16.041600,2023-12-06 19:51:03.043584,-291.4543802959854,-6912.878356183759,-0.02338925683024729,4.540717848224482,-0.18363399214558407,6.082855023629697,0.00012077,1.634e-05,1430.7833664,129.9,0.009765168374940458,-0.1888711316678382,0.02739708703730201,-8.36418190353072e-06,7.881601266218619e-06,-0.00025513732632553854
2023-12-06 00:46:25.407264,2023-12-07 02:12:34.068672,-440.75192796369004,-6905.2087536372765,-7.760013159647617,4.535044417133238,-0.2884632630454259,6.082678763452251,4.2142e-05,3.83e-06,1526.1443568,129.9,5.686009728780334,-0.23856106631228613,7.766822657246189,0.0008249348432958215,0.01041484896663658,4.21278238871281e-06
2023-12-06 19:51:03.043584,2023-12-07 19:41:50.122464,-827.0332127267666,-6869.658431994573,1.769377707616987,4.512914540544197,-0.5339156238195019,6.08254971432484,-2.143e-06,-3.22e-06,1430.784648,134.6,-1.037816685959001,0.448971199515654,-1.7752955171391318,-0.00015510361396042782,-0.002224692513372206,0.00037209337156784983
2023-12-07 02:12:34.068672,2023-12-08 02:03:22.819392,-956.7593142737397,-6852.659537203237,19.161526319247976,4.504118140434806,-0.6040795884538848,6.082606017755374,0.00013365,1.841e-05,1430.812512,134.6,-13.848542807458216,1.6820892576815822,-19.158037142898518,-0.0037275664797178365,-0.02587722816690985,-0.00012329375311281865
2023-12-07 02:12:34.068672,2023-12-08 02:03:22.819392,-956.7593142737397,-6852.659537203237,19.161526319247976,4.504118140434806,-0.6040795884538848,6.082606017755374,0.00013365,1.841e-05,1430.812512,134.6,-13.848542807458216,1.6820892576815822,-19.158037142898518,-0.0037275664797178365,-0.02587722816690985,-0.00012329375311281865
2023-12-07 19:41:50.122464,2023-12-08 17:57:14.147424,-1324.3951867140581,-6791.0547113406965,0.3889227593672471,4.461984089646192,-0.8618789506423803,6.082875359797978,2.8026e-05,1.58e-06,1335.400416,132.6,-0.9367401531299038,-0.5695358342245527,-0.381361408234307,-0.0005837246045752309,-0.0006094224889995337,-0.0007220774166771804
2023-12-08 02:03:22.819392,2023-12-09 03:29:32.240256,-1540.213559228976,-6745.84758115473,-6.249100890100525,4.430667648578643,-1.0095408986375287,6.082436140723502,-7.1183e-06,-4.01e-06,1526.1570144,132.6,4.834359151040417,-0.3136158540364704,6.246691126886115,0.002496011408871901,0.00834832799546148,0.0005786526820346083
2023-12-10 22:24:57.378816,2023-12-11 22:15:44.490528,-2957.568670172341,-6255.763768239687,0.7367028118244485,4.11147376913456,-1.9351093557500265,6.082216591264348,3.854e-06,-2.27e-06,1430.7851951999999,125.9,-0.24860743304179778,0.881639249329055,-0.735896449371089,0.00017499906445461733,-0.001035689983410526,0.0004943679934017453
2023-12-11 01:35:44.359296,2023-12-11 23:51:07.881408,-2992.4569045135463,-6237.89794434568,-2.906896931244433,4.099986603306871,-1.9611697022973709,6.083175890111194,-4.4539e-05,-9.97e-06,1335.3920352,125.9,2.6710163619172818,-0.42837435725869,2.910382365023269,0.0023162029688554853,0.0038034618128814923,0.0007064922348680724
2023-12-11 01:35:44.359296,2023-12-11 23:51:07.881408,-2992.4569045135463,-6237.89794434568,-2.906896931244433,4.099986603306871,-1.9611697022973709,6.083175890111194,-4.4539e-05,-9.97e-06,1335.3920352,125.9,2.6710163619172818,-0.42837435725869,2.910382365023269,0.0023162029688554853,0.0038034618128814923,0.0007064922348680724
2023-12-11 22:15:44.490528,2023-12-12 22:06:31.748256,-3433.8520213024217,-6006.773350217867,2.4740316946194647,3.9502256096244666,-2.2471917493221385,6.082678352555716,3.5868e-05,2.83e-06,1430.7876288,126.2,-1.5274217152509664,1.3286207756955264,-2.4678739340223994,-0.0013880229978204817,-0.0028560237321149096,0.00039588561227077435
2023-12-11 23:51:07.881408,2023-12-12 22:06:31.748256,-3434.243566474713,-6005.177103470467,1.0262435115139812,3.95003240240989,-2.24880539030453,6.083836132042931,9.6408e-05,1.246e-05,1335.3977808000002,126.2,-1.1358765429595223,-0.26762597170454683,-1.0200857509169157,-0.0011948157832439854,-0.0012423827497234363,-0.0007618938749445192
2023-12-11 23:51:07.881408,2023-12-12 22:06:31.748256,-3434.243566474713,-6005.177103470467,1.0262435115139812,3.95003240240989,-2.24880539030453,6.083836132042931,9.6408e-05,1.246e-05,1335.3977808000002,126.2,-1.1358765429595223,-0.26762597170454683,-1.0200857509169157,-0.0011948157832439854,-0.0012423827497234363,-0.0007618938749445192
2023-12-12 22:06:31.748256,2023-12-13 20:21:56.281248,-3859.863779453656,-5741.874997717293,4.124863338638037,3.7781551863287284,-2.526146427536911,6.083033035537865,8.6883e-05,1.095e-05,1335.4088832,134.8,-2.933665703709721,1.6333865384322053,-4.126093043755585,-0.003415185183481384,-0.0046514028503059635,-0.0001844672599862207
2023-12-12 23:41:54.735648,2023-12-13 21:57:19.419840,-3888.9728205388647,-5722.399297526202,5.683616412898746,3.7659766537488064,-2.5440189036730843,6.0829048046483996,7.9484e-05,9.77e-06,1335.4114032,134.8,-3.545542434822437,2.2937125431162713,-5.682789884007521,-0.0044080553976306724,-0.006337336290005435,-3.922539636569411e-05
2023-12-13 20:21:56.281248,2023-12-14 21:48:06.362208,-4327.148840508591,-5398.914728214718,-2.380866059219106,3.54968130372995,-2.8377723541579756,6.082794016086074,-4.648e-05,-1.028e-05,1526.168016,155.1,1.9505426201685623,-1.1275387173654963,2.3800363837830716,0.0023716760721583796,0.0025946754610699507,0.0002848187718678119
